SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230102001000,N0002,89,76,94,95,1,1,1,1,A,B,97
20230102001336,L0001,76,83,95,72,1,1,1,1,A,A,88
20230102001004,N0002,85,85,97,76,1,1,1,1,B,A,69
20230102001340,L0001,84,99,70,71,1,1,1,1,A,B,92
20230102001008,N0002,96,70,80,100,1,1,1,1,A,A,89
20230102001344,L0001,93,91,81,97,1,1,1,1,B,A,92
20230102000444,Y0003,78,79,100,99,1,1,1,1,B,A,90
20230102001012,N0002,84,91,100,93,1,1,1,1,A,B,99
20230102001348,L0001,73,70,70,92,1,1,1,1,A,A,84
20230102000448,Y0003,76,97,86,80,1,1,1,1,A,A,81
20230102001016,N0002,88,90,85,87,1,1,1,1,A,A,80
20230102001352,L0001,88,81,89,86,1,1,1,1,A,A,86
20230102000452,Y0003,84,82,94,74,1,1,1,1,A,A,88
20230102001020,N0002,73,79,85,94,1,1,1,1,A,B,70
20230102001356,L0001,91,81,94,81,1,1,1,1,A,A,97
20230102000456,Y0003,81,95,91,99,1,1,1,1,A,A,82
20230102001024,N0002,100,80,82,80,1,1,1,1,B,A,95
20230102001400,L0001,89,85,96,88,1,1,1,1,A,A,86
20230102000500,Y0003,92,99,96,92,1,1,1,1,B,A,86
20230102001028,N0002,77,90,99,97,1,1,1,1,A,A,88
20230102000504,Y0003,94,80,92,100,1,1,1,1,A,A,69
20230102001032,N0002,94,82,79,84,1,1,1,1,A,A,86
20230102001036,N0002,88,84,82,78,1,1,1,1,A,A,84
20230102000508,Y0003,99,92,92,74,1,1,1,1,A,A,93
20230102001040,N0002,84,81,78,74,1,1,1,1,A,A,88
20230102000512,Y0003,89,83,89,82,1,1,1,1,B,A,87
20230102000516,Y0003,98,97,79,98,1,1,1,1,A,A,99
20230102001044,N0002,85,92,71,77,1,1,1,1,A,A,94
20230102000520,Y0003,91,86,96,72,1,1,1,1,B,A,93
20230102001048,N0002,98,87,71,93,1,1,1,1,A,A,97
20230102000524,Y0003,74,93,99,97,1,1,1,1,B,A,96
20230102001052,N0002,86,84,87,80,1,1,1,1,A,A,82
20230102001404,L0001,89,91,86,100,1,1,1,1,A,A,83
20230102000528,Y0003,92,89,78,79,1,1,1,1,A,A,87
20230102001056,N0002,88,89,98,96,1,1,1,1,A,A,84
20230102001408,L0001,83,78,95,93,1,1,1,1,A,A,81
20230102000532,Y0003,93,91,87,78,1,1,1,1,B,A,92
20230102001412,L0001,84,90,98,94,1,1,1,1,A,A,89
20230102000536,Y0003,88,97,82,86,1,1,1,1,B,A,69
20230102001416,L0001,97,82,96,88,1,1,1,1,B,A,98
20230102001100,N0002,71,87,88,96,1,1,1,1,A,A,90
20230102000540,Y0003,72,86,79,80,1,1,1,1,A,A,98
20230102001104,N0002,91,85,96,79,1,1,1,1,A,A,96
20230102001420,L0001,93,79,96,74,1,1,1,1,A,A,91
20230102000544,Y0003,90,86,74,100,1,1,1,1,A,A,81
20230102001424,L0001,78,95,99,81,1,1,1,1,A,A,91
20230102000548,Y0003,93,79,71,81,1,1,1,1,A,A,89
20230102001428,L0001,78,74,74,78,1,1,1,1,A,B,70
20230102000552,Y0003,99,100,92,75,1,1,1,1,A,B,74
20230102001108,N0002,88,72,87,83,1,1,1,1,A,A,94
20230102001432,L0001,72,79,80,92,1,1,1,1,A,A,80
20230102000556,Y0003,90,97,80,86,1,1,1,1,B,A,94
20230102001436,L0001,85,85,90,80,1,1,1,1,A,A,78
20230102000600,Y0003,95,90,72,100,1,1,1,1,A,B,86
20230102001112,N0002,82,74,81,89,1,1,1,1,A,A,85
20230102001440,L0001,91,81,75,95,1,1,1,1,A,A,76
20230102000604,Y0003,94,80,95,95,1,1,1,1,A,A,96
20230102001116,N0002,99,86,93,84,1,1,1,1,A,B,80
20230102001444,L0001,86,88,93,95,1,1,1,1,A,B,93
20230102000608,Y0003,97,82,98,100,1,1,1,1,B,A,83
20230102001120,N0002,82,98,83,94,1,1,1,1,A,A,89
20230102001448,L0001,92,82,80,98,1,1,1,1,B,A,85
20230102000612,Y0003,91,89,88,90,1,1,1,1,A,A,82
20230102001124,N0002,91,86,85,83,1,1,1,1,A,A,88
20230102001452,L0001,84,96,71,100,1,1,1,1,B,A,87
20230102000616,Y0003,79,85,87,83,1,1,1,1,A,A,97
20230102001128,N0002,91,79,100,94,1,1,1,1,B,A,91
20230102001456,L0001,80,95,81,96,1,1,1,1,A,B,81
20230102000620,Y0003,87,98,75,100,1,1,1,1,A,A,91
20230102001132,N0002,88,71,94,88,1,1,1,1,A,B,100
20230102001500,L0001,80,95,93,93,1,1,1,1,B,A,97
20230102000624,Y0003,89,84,71,74,1,1,1,1,A,A,89
20230102001136,N0002,83,81,93,80,1,1,1,1,A,A,96
20230102001504,L0001,79,97,96,83,1,1,1,1,A,A,51
20230102000628,Y0003,90,82,70,94,1,1,1,1,A,A,98
20230102001140,N0002,92,89,74,97,1,1,1,1,A,B,96
20230102001508,L0001,94,95,96,86,1,1,1,1,A,A,81
20230102000632,Y0003,74,88,73,74,1,1,1,1,A,B,91
20230102001144,N0002,94,91,86,91,1,1,1,1,A,A,92
20230102001512,L0001,85,80,95,74,1,1,1,1,A,A,98
20230102001148,N0002,75,97,78,79,1,1,1,1,A,A,80
20230102001152,N0002,83,84,77,90,1,1,1,1,A,B,88
20230102001516,L0001,86,88,90,90,1,1,1,1,A,A,81
20230102000636,Y0003,71,89,97,94,1,1,1,1,B,A,92
20230102001520,L0001,98,95,84,87,1,1,1,1,A,A,90
20230102001156,N0002,98,83,91,98,1,1,1,1,A,A,85
20230102001524,L0001,97,76,100,89,1,1,1,1,A,A,67
20230102001200,N0002,88,91,84,88,1,1,1,1,A,A,64
20230102001528,L0001,75,93,81,90,1,1,1,1,A,A,85
20230102000640,Y0003,87,86,86,95,1,1,1,1,A,B,95
20230102001204,N0002,78,86,88,86,1,1,1,1,A,A,84
20230102001532,L0001,87,98,85,74,1,1,1,1,A,A,90
20230102000644,Y0003,88,77,81,96,1,1,1,1,A,A,94
20230102001208,N0002,96,86,82,91,1,1,1,1,A,B,82
20230102001536,L0001,76,90,86,97,1,1,1,1,A,B,95
20230102000648,Y0003,78,79,86,93,1,1,1,1,A,A,96
20230102001540,L0001,83,75,96,82,1,1,1,1,A,A,93
20230102001212,N0002,93,98,73,96,1,1,1,1,A,A,92
20230102001544,L0001,89,94,98,72,1,1,1,1,B,B,92
20230102000652,Y0003,97,92,85,88,1,1,1,1,A,B,88
20230102001548,L0001,89,88,91,94,1,1,1,1,A,B,97
20230102001216,N0002,86,81,97,89,1,1,1,1,B,B,97
20230102000656,Y0003,98,70,88,81,1,1,1,1,A,A,83
20230102001552,L0001,91,70,99,95,1,1,1,1,B,A,90
20230102001220,N0002,91,89,87,78,1,1,1,1,A,A,84
20230102001556,L0001,81,84,97,89,1,1,1,1,A,A,70
20230102001600,L0001,86,70,94,76,1,1,1,1,B,B,80
20230102000700,Y0003,95,99,95,86,1,1,1,1,A,A,83
20230102001604,L0001,85,84,90,85,1,1,1,1,A,B,89
20230102001608,L0001,99,93,77,90,1,1,1,1,A,A,92
20230102000704,Y0003,94,80,82,98,1,1,1,1,B,A,86
20230102001224,N0002,98,81,91,96,1,1,1,1,A,A,98
20230102001612,L0001,79,96,83,80,1,1,1,1,A,B,56
20230102001228,N0002,86,70,79,83,1,1,1,1,A,A,53
20230102000708,Y0003,89,97,97,77,1,1,1,1,A,A,98
20230102000712,Y0003,85,98,88,87,1,1,1,1,A,A,92
20230102001616,L0001,78,90,79,72,1,1,1,1,A,A,100
20230102000716,Y0003,79,90,78,97,1,1,1,1,A,A,93
20230102000720,Y0003,78,87,97,91,1,1,1,1,B,B,89
20230102001620,L0001,93,99,84,94,1,1,1,1,A,A,91
20230102001232,N0002,100,91,86,95,1,1,1,1,B,A,88
20230102000724,Y0003,87,70,95,93,1,1,1,1,A,A,100
20230102001624,L0001,84,99,89,90,1,1,1,1,A,A,84
20230102001236,N0002,90,86,88,98,1,1,1,1,A,A,85
20230102000728,Y0003,71,95,96,91,1,1,1,1,A,A,98
20230102001628,L0001,80,87,95,71,1,1,1,1,A,A,80
20230102001240,N0002,85,99,91,88,1,1,1,1,B,B,66
20230102000732,Y0003,95,75,83,97,1,1,1,1,B,A,89
20230102001632,L0001,100,91,96,92,1,1,1,1,A,A,80
20230102000736,Y0003,90,100,95,81,1,1,1,1,A,A,87
20230102001244,N0002,92,99,86,97,1,1,1,1,A,A,67
20230102001636,L0001,97,91,93,85,1,1,1,1,A,A,88
20230102000740,Y0003,94,81,80,74,1,1,1,1,A,A,87
20230102001248,N0002,93,93,92,83,1,1,1,1,B,B,92
20230102001640,L0001,95,94,94,91,1,1,1,1,B,B,84
20230102001252,N0002,82,98,72,82,1,1,1,1,B,A,83
20230102001644,L0001,96,95,71,96,1,1,1,1,A,A,86
20230102000744,Y0003,84,99,80,96,1,1,1,1,B,B,96
20230102001648,L0001,95,87,83,95,1,1,1,1,B,A,85
20230102001652,L0001,97,71,72,87,1,1,1,1,A,A,84
20230102001256,N0002,100,96,92,98,1,1,1,1,A,A,85
20230102001300,N0002,96,87,93,95,1,1,1,1,A,A,89
20230102001656,L0001,85,81,82,90,1,1,1,1,A,A,84
20230102000748,Y0003,86,74,88,88,1,1,1,1,A,A,95
20230102000752,Y0003,99,93,82,70,1,1,1,1,A,A,83
20230102001304,N0002,92,97,93,92,1,1,1,1,B,A,84
20230102001700,L0001,86,89,98,79,1,1,1,1,A,A,83
20230102001308,N0002,83,74,96,85,1,1,1,1,A,A,85
20230102001312,N0002,76,74,86,90,1,1,1,1,A,A,98
20230102001704,L0001,79,89,70,82,1,1,1,1,A,A,97
20230102001316,N0002,90,85,76,83,1,1,1,1,A,A,93
20230102001708,L0001,82,86,78,92,1,1,1,1,A,A,96
20230102001320,N0002,74,87,81,84,1,1,1,1,A,A,91
20230102001712,L0001,88,100,99,83,1,1,1,1,B,A,86
20230102001324,N0002,79,74,71,90,1,1,1,1,A,B,98
20230102001716,L0001,99,94,99,77,1,1,1,1,A,A,81
20230102001328,N0002,81,74,85,87,1,1,1,1,A,A,84
20230102001720,L0001,94,79,98,71,1,1,1,1,B,A,81
20230102001332,N0002,95,96,86,83,1,1,1,1,A,A,91
20230102001724,L0001,77,76,86,78,1,1,1,1,A,B,51
20230102000756,Y0003,72,85,72,99,1,1,1,1,A,A,88
20230102001336,N0002,81,93,92,79,1,1,1,1,A,A,70
20230102001728,L0001,100,88,72,97,1,1,1,1,A,A,86
20230102001340,N0002,95,99,83,75,1,1,1,1,A,A,80
20230102001732,L0001,73,97,95,100,1,1,1,1,B,A,96
20230102001344,N0002,83,81,85,99,1,1,1,1,A,A,98
20230102000800,Y0003,96,80,93,71,1,1,1,1,A,B,100
20230102001348,N0002,76,89,77,73,1,1,1,1,A,A,91
20230102000804,Y0003,73,74,79,90,1,1,1,1,B,B,53
20230102001736,L0001,81,86,72,90,1,1,1,1,A,B,97
20230102001352,N0002,97,95,86,86,1,1,1,1,A,A,62
20230102000808,Y0003,88,89,86,93,1,1,1,1,A,A,94
20230102001740,L0001,71,82,90,72,1,1,1,1,A,A,98
20230102000812,Y0003,90,74,80,77,1,1,1,1,A,A,86
20230102001356,N0002,92,90,88,94,1,1,1,1,B,B,97
20230102000816,Y0003,91,88,79,84,1,1,1,1,A,A,82
20230102001744,L0001,96,99,83,84,1,1,1,1,A,A,70
20230102001400,N0002,83,87,80,99,1,1,1,1,A,A,89
20230102001748,L0001,96,91,84,75,1,1,1,1,A,B,77
20230102000820,Y0003,100,75,96,86,1,1,1,1,A,A,88
20230102001404,N0002,89,82,80,92,1,1,1,1,A,B,98
20230102001752,L0001,95,95,86,97,1,1,1,1,A,B,93
20230102000824,Y0003,77,90,95,99,1,1,1,1,A,B,89
20230102001756,L0001,70,80,94,73,1,1,1,1,A,A,92
20230102001408,N0002,81,93,100,98,1,1,1,1,A,A,88
20230102001800,L0001,96,92,91,88,1,1,1,1,A,B,56
20230102000828,Y0003,84,75,83,91,1,1,1,1,A,A,94
20230102001412,N0002,72,73,82,81,1,1,1,1,B,A,90
20230102001804,L0001,99,99,78,94,1,1,1,1,A,A,84
20230102000832,Y0003,90,84,97,100,1,1,1,1,A,A,92
20230102001416,N0002,96,78,87,74,1,1,1,1,A,A,96
20230102000836,Y0003,80,94,85,95,1,1,1,1,A,A,84
20230102001808,L0001,83,82,83,81,1,1,1,1,A,A,90
20230102001420,N0002,93,99,73,98,1,1,1,1,A,A,80
20230102001812,L0001,96,94,80,94,1,1,1,1,A,A,96
20230102000840,Y0003,81,100,83,87,1,1,1,1,B,A,93
20230102001816,L0001,94,81,93,76,1,1,1,1,A,B,65
20230102001424,N0002,90,84,72,90,1,1,1,1,A,B,100
20230102000844,Y0003,99,99,93,70,1,1,1,1,A,A,99
20230102001820,L0001,74,83,82,81,1,1,1,1,A,A,84
20230102000848,Y0003,71,99,82,70,1,1,1,1,A,A,100
20230102001428,N0002,80,82,92,90,1,1,1,1,A,A,82
20230102001824,L0001,94,81,95,82,1,1,1,1,A,B,74
20230102000852,Y0003,93,80,80,80,1,1,1,1,A,A,99
20230102001432,N0002,98,87,82,97,1,1,1,1,A,B,62
20230102001828,L0001,93,83,100,72,1,1,1,1,A,A,94
20230102000856,Y0003,73,94,88,85,1,1,1,1,B,B,94
20230102001436,N0002,80,88,88,98,1,1,1,1,A,A,96
20230102001832,L0001,88,93,75,85,1,1,1,1,B,A,81
20230102000900,Y0003,92,70,80,98,1,1,1,1,A,B,98
20230102001836,L0001,75,95,94,84,1,1,1,1,A,B,91
20230102001440,N0002,83,81,76,76,1,1,1,1,A,B,98
20230102000904,Y0003,98,95,73,81,1,1,1,1,A,A,82
20230102001840,L0001,81,70,99,90,1,1,1,1,A,A,89
20230102001444,N0002,76,89,97,85,1,1,1,1,A,B,96
20230102000908,Y0003,96,80,85,80,1,1,1,1,A,A,92
20230102001844,L0001,89,76,90,83,1,1,1,1,A,A,93
20230102001448,N0002,96,85,87,97,1,1,1,1,A,A,93
20230102000912,Y0003,87,83,82,95,1,1,1,1,A,A,99
20230102001848,L0001,71,82,76,87,1,1,1,1,A,A,97
20230102001452,N0002,86,78,98,95,1,1,1,1,A,A,77
20230102000916,Y0003,78,97,98,77,1,1,1,1,A,A,93
20230102001852,L0001,89,97,82,86,1,1,1,1,B,A,89
20230102000920,Y0003,94,75,85,82,1,1,1,1,A,A,82
20230102000924,Y0003,98,96,95,73,1,1,1,1,A,A,97
20230102001456,N0002,87,87,98,95,1,1,1,1,A,B,84
20230102001856,L0001,98,100,97,84,1,1,1,1,A,A,88
20230102000928,Y0003,78,100,88,75,1,1,1,1,A,A,82
20230102001500,N0002,85,94,98,77,1,1,1,1,B,A,100
20230102000932,Y0003,92,76,100,92,1,1,1,1,A,A,89
20230102000936,Y0003,94,83,82,81,1,1,1,1,A,A,85
20230102000940,Y0003,98,94,87,84,1,1,1,1,A,A,83
20230102001900,L0001,91,88,83,100,1,1,1,1,A,A,89
20230102001904,L0001,92,76,83,95,1,1,1,1,A,A,85
20230102001504,N0002,87,91,78,78,1,1,1,1,A,A,81
20230102000944,Y0003,100,100,92,88,1,1,1,1,A,A,87
20230102000948,Y0003,97,80,86,86,1,1,1,1,B,A,99
20230102001908,L0001,81,94,84,74,1,1,1,1,B,B,90
20230102000952,Y0003,90,73,99,85,1,1,1,1,A,A,93
20230102001508,N0002,97,100,98,85,1,1,1,1,A,B,71
20230102000956,Y0003,100,87,96,82,1,1,1,1,A,A,96
20230102001000,Y0003,72,85,100,88,1,1,1,1,A,A,57
20230102001912,L0001,80,97,70,95,1,1,1,1,A,A,86
20230102001916,L0001,80,88,85,88,1,1,1,1,A,B,92
20230102001920,L0001,92,100,86,89,1,1,1,1,A,A,62
20230102001004,Y0003,71,88,76,84,1,1,1,1,A,B,96
20230102001924,L0001,95,87,100,86,1,1,1,1,A,A,92
20230102001008,Y0003,98,86,82,87,1,1,1,1,A,A,87
20230102001928,L0001,91,99,85,100,1,1,1,1,A,B,89
20230102001512,N0002,90,99,84,80,1,1,1,1,A,B,83
20230102001012,Y0003,97,94,82,99,1,1,1,1,A,A,92
20230102001932,L0001,93,99,98,86,1,1,1,1,A,A,88
20230102001516,N0002,74,93,97,94,1,1,1,1,A,A,68
20230102001936,L0001,98,83,92,95,1,1,1,1,B,A,90
20230102001016,Y0003,81,79,94,89,1,1,1,1,B,A,90
20230102001940,L0001,88,84,70,100,1,1,1,1,A,A,85
20230102001520,N0002,86,94,98,96,1,1,1,1,B,A,94
20230102001944,L0001,86,88,84,95,1,1,1,1,B,A,92
20230102001020,Y0003,86,99,99,82,1,1,1,1,A,A,93
20230102001948,L0001,96,95,91,79,1,1,1,1,A,B,91
20230102001524,N0002,88,80,70,77,1,1,1,1,A,B,82
20230102001952,L0001,96,87,97,79,1,1,1,1,A,A,84
20230102001956,L0001,88,73,98,86,1,1,1,1,A,B,96
20230102001024,Y0003,95,89,83,87,1,1,1,1,A,A,84
20230102001028,Y0003,92,98,81,84,1,1,1,1,A,B,82
20230102001032,Y0003,87,80,77,87,1,1,1,1,A,A,98
20230102002000,L0001,70,80,85,72,1,1,1,1,A,A,98
20230102001036,Y0003,84,97,91,97,1,1,1,1,A,A,93
20230102001528,N0002,95,74,89,81,1,1,1,1,A,B,81
20230102001040,Y0003,89,87,93,91,1,1,1,1,A,A,95
20230102002004,L0001,99,100,85,82,1,1,1,1,A,B,89
20230102001532,N0002,91,100,96,86,1,1,1,1,A,B,97
20230102001044,Y0003,84,92,88,85,1,1,1,1,A,B,80
20230102002008,L0001,72,77,70,85,1,1,1,1,A,A,84
20230102001536,N0002,97,91,78,83,1,1,1,1,A,A,99
20230102001048,Y0003,85,83,82,94,1,1,1,1,A,A,96
20230102002012,L0001,91,93,80,97,1,1,1,1,A,A,99
20230102001540,N0002,96,99,87,79,1,1,1,1,B,A,89
20230102001052,Y0003,79,91,92,97,1,1,1,1,A,B,91
20230102002016,L0001,76,70,85,98,1,1,1,1,B,A,86
20230102001544,N0002,80,96,90,84,1,1,1,1,A,A,93
20230102001056,Y0003,83,73,87,83,1,1,1,1,A,A,100
20230102002020,L0001,99,97,87,92,1,1,1,1,A,B,62
20230102001548,N0002,91,85,81,91,1,1,1,1,A,A,90
20230102001100,Y0003,83,85,98,94,1,1,1,1,A,A,97
20230102002024,L0001,91,100,95,98,1,1,1,1,A,A,87
20230102001552,N0002,85,73,93,98,1,1,1,1,A,A,80
20230102001104,Y0003,98,94,74,98,1,1,1,1,A,A,80
20230102002028,L0001,88,93,91,81,1,1,1,1,B,A,88
20230102001556,N0002,94,97,87,91,1,1,1,1,A,A,82
20230102001108,Y0003,73,73,78,73,1,1,1,1,A,A,87
20230102002032,L0001,97,89,82,96,1,1,1,1,B,A,96
20230102001600,N0002,82,76,88,81,1,1,1,1,A,B,97
20230102001112,Y0003,90,88,88,91,1,1,1,1,A,B,88
20230102002036,L0001,85,72,94,77,1,1,1,1,A,A,93
20230102001604,N0002,98,89,82,85,1,1,1,1,A,A,81
20230102001116,Y0003,93,77,89,80,1,1,1,1,B,B,79
20230102002040,L0001,100,95,99,100,1,1,1,1,A,A,67
20230102001608,N0002,76,94,93,88,1,1,1,1,A,B,87
20230102001120,Y0003,70,89,96,99,1,1,1,1,A,B,81
20230102002044,L0001,100,71,83,97,1,1,1,1,A,B,83
20230102001612,N0002,97,89,95,82,1,1,1,1,B,A,100
20230102001124,Y0003,96,79,88,94,1,1,1,1,B,A,89
20230102002048,L0001,87,91,96,83,1,1,1,1,A,A,88
20230102001616,N0002,77,80,87,83,1,1,1,1,A,B,93
20230102001128,Y0003,99,82,90,81,1,1,1,1,A,A,82
20230102002052,L0001,85,82,90,80,1,1,1,1,A,A,68
20230102001620,N0002,71,91,79,79,1,1,1,1,B,A,89
20230102001132,Y0003,76,71,85,96,1,1,1,1,A,A,80
20230102002056,L0001,82,92,90,85,1,1,1,1,B,B,65
20230102001624,N0002,93,91,92,80,1,1,1,1,A,A,90
20230102001136,Y0003,90,80,94,95,1,1,1,1,A,A,85
20230102002100,L0001,79,87,72,98,1,1,1,1,A,A,84
20230102001628,N0002,85,72,99,86,1,1,1,1,B,A,94
20230102001140,Y0003,90,95,94,83,1,1,1,1,A,A,80
20230102002104,L0001,80,96,82,87,1,1,1,1,A,A,98
20230102001632,N0002,90,95,92,84,1,1,1,1,A,B,99
20230102001144,Y0003,95,98,72,91,1,1,1,1,A,A,81
20230102002108,L0001,93,99,86,81,1,1,1,1,B,A,98
20230102001636,N0002,78,89,81,86,1,1,1,1,A,A,87
20230102001148,Y0003,94,74,77,100,1,1,1,1,A,A,92
20230102002112,L0001,76,96,94,81,1,1,1,1,B,A,82
20230102001640,N0002,90,90,87,84,1,1,1,1,B,A,83
20230102001152,Y0003,99,97,92,70,1,1,1,1,B,A,93
20230102002116,L0001,80,88,90,85,1,1,1,1,B,A,56
20230102001644,N0002,87,83,72,91,1,1,1,1,A,B,91
20230102001156,Y0003,93,87,96,74,1,1,1,1,A,B,75
20230102002120,L0001,84,93,92,83,1,1,1,1,A,B,90
20230102001648,N0002,89,75,81,91,1,1,1,1,A,B,93
20230102002124,L0001,84,89,99,73,1,1,1,1,A,A,82
20230102001652,N0002,89,74,82,97,1,1,1,1,A,B,89
20230102002128,L0001,98,90,89,83,1,1,1,1,A,A,55
20230102001200,Y0003,89,89,85,94,1,1,1,1,A,A,68
20230102001656,N0002,91,95,97,97,1,1,1,1,B,A,93
20230102002132,L0001,84,81,95,99,1,1,1,1,A,A,89
20230102001700,N0002,90,97,83,80,1,1,1,1,A,A,92
20230102001704,N0002,87,94,88,98,1,1,1,1,A,A,80
20230102001204,Y0003,94,78,89,99,1,1,1,1,A,A,93
20230102001208,Y0003,100,93,74,89,1,1,1,1,A,A,99
20230102001212,Y0003,84,92,93,85,1,1,1,1,A,A,99
20230102001708,N0002,76,77,72,70,1,1,1,1,A,A,84
20230102001216,Y0003,97,77,96,86,1,1,1,1,A,A,81
20230102001712,N0002,85,78,84,93,1,1,1,1,A,B,85
20230102001220,Y0003,85,89,77,73,1,1,1,1,A,B,92
20230102001716,N0002,89,97,89,84,1,1,1,1,A,A,98
20230102001224,Y0003,93,84,76,75,1,1,1,1,A,A,93
20230102001720,N0002,89,93,86,86,1,1,1,1,A,A,81
20230102001228,Y0003,92,94,92,78,1,1,1,1,B,A,95
20230102001724,N0002,70,83,89,93,1,1,1,1,A,A,87
20230102001232,Y0003,77,88,88,81,1,1,1,1,A,A,90
20230102001728,N0002,75,98,90,82,1,1,1,1,A,A,88
20230102001236,Y0003,100,89,100,96,1,1,1,1,A,A,95
20230102001732,N0002,99,83,100,98,1,1,1,1,B,A,89
20230102001240,Y0003,99,89,98,91,1,1,1,1,A,A,96
20230102001736,N0002,92,87,93,87,1,1,1,1,B,A,83
20230102001244,Y0003,96,97,87,91,1,1,1,1,B,A,84
20230102002136,L0001,97,70,90,80,1,1,1,1,A,A,80
20230102001740,N0002,83,82,93,83,1,1,1,1,A,A,96
20230102001248,Y0003,82,82,97,85,1,1,1,1,A,A,88
20230102001744,N0002,75,91,85,87,1,1,1,1,A,A,82
20230102001252,Y0003,100,86,84,93,1,1,1,1,A,A,92
20230102002140,L0001,86,91,91,96,1,1,1,1,B,A,88
20230102001748,N0002,92,79,90,91,1,1,1,1,A,A,80
20230102001256,Y0003,100,98,89,89,1,1,1,1,B,A,82
20230102002144,L0001,94,89,90,88,1,1,1,1,B,A,81
20230102001752,N0002,76,89,91,89,1,1,1,1,A,A,91
20230102001300,Y0003,99,97,86,98,1,1,1,1,B,A,94
20230102002148,L0001,92,96,97,91,1,1,1,1,B,B,83
20230102001756,N0002,80,82,89,89,1,1,1,1,A,A,82
20230102001304,Y0003,94,91,79,77,1,1,1,1,A,A,60
20230102002152,L0001,81,84,83,73,1,1,1,1,A,B,76
20230102001800,N0002,86,88,91,90,1,1,1,1,A,B,75
20230102001308,Y0003,92,97,97,84,1,1,1,1,A,A,87
20230102002156,L0001,75,80,76,88,1,1,1,1,A,B,81
20230102001804,N0002,86,70,82,96,1,1,1,1,A,A,99
20230102001312,Y0003,83,72,92,91,1,1,1,1,B,B,88
20230102002200,L0001,72,93,91,74,1,1,1,1,B,A,98
20230102001808,N0002,95,96,80,97,1,1,1,1,A,A,98
20230102001316,Y0003,80,89,100,85,1,1,1,1,B,B,82
20230102002204,L0001,93,85,100,89,1,1,1,1,A,B,80
20230102001812,N0002,96,95,96,90,1,1,1,1,A,B,86
20230102001320,Y0003,78,78,70,89,1,1,1,1,A,A,81
20230102002208,L0001,100,80,94,96,1,1,1,1,A,A,87
20230102001816,N0002,80,75,81,80,1,1,1,1,A,A,94
20230102001324,Y0003,99,81,96,85,1,1,1,1,A,B,60
20230102001820,N0002,91,72,99,100,1,1,1,1,A,A,95
20230102001328,Y0003,71,84,94,78,1,1,1,1,A,A,84
20230102002212,L0001,86,80,90,93,1,1,1,1,A,A,80
20230102001824,N0002,79,90,76,80,1,1,1,1,A,A,76
20230102001332,Y0003,84,83,73,84,1,1,1,1,A,A,84
20230102001336,Y0003,94,72,81,82,1,1,1,1,A,A,82
20230102002216,L0001,86,95,86,79,1,1,1,1,A,A,95
20230102001828,N0002,96,80,100,70,1,1,1,1,A,A,85
20230102001340,Y0003,93,89,82,99,1,1,1,1,A,B,84
20230102001832,N0002,83,87,83,79,1,1,1,1,A,A,100
20230102001344,Y0003,94,81,80,88,1,1,1,1,A,B,87
20230102001836,N0002,70,96,81,87,1,1,1,1,A,A,93
20230102001348,Y0003,81,73,92,73,1,1,1,1,A,A,91
20230102001840,N0002,97,82,79,83,1,1,1,1,A,B,82
20230102001352,Y0003,92,70,87,72,1,1,1,1,B,A,91
20230102001844,N0002,91,94,91,97,1,1,1,1,A,A,100
20230102001356,Y0003,82,74,99,81,1,1,1,1,A,A,92
20230102002220,L0001,79,87,95,71,1,1,1,1,A,A,89
20230102001848,N0002,82,90,82,97,1,1,1,1,B,B,98
20230102002224,L0001,86,82,84,82,1,1,1,1,A,A,89
20230102001400,Y0003,89,89,84,95,1,1,1,1,A,A,88
20230102001404,Y0003,87,97,90,86,1,1,1,1,A,A,82
20230102002228,L0001,85,73,97,72,1,1,1,1,A,A,93
20230102002232,L0001,90,80,74,77,1,1,1,1,A,A,91
20230102001852,N0002,78,70,92,96,1,1,1,1,A,A,84
20230102002236,L0001,95,88,88,85,1,1,1,1,A,A,96
20230102001408,Y0003,87,87,89,72,1,1,1,1,A,A,97
20230102001856,N0002,91,90,71,80,1,1,1,1,B,A,83
20230102002240,L0001,100,97,83,96,1,1,1,1,B,A,94
20230102001412,Y0003,100,90,75,71,1,1,1,1,A,A,79
20230102001900,N0002,87,92,84,86,1,1,1,1,B,A,93
20230102002244,L0001,82,75,96,86,1,1,1,1,A,A,80
20230102001416,Y0003,96,89,83,75,1,1,1,1,A,A,90
20230102002248,L0001,80,100,100,73,1,1,1,1,A,A,95
20230102001904,N0002,76,76,74,82,1,1,1,1,A,A,85
20230102002252,L0001,75,92,80,95,1,1,1,1,A,B,97
20230102002256,L0001,88,91,76,81,1,1,1,1,A,A,70
20230102001908,N0002,90,90,79,79,1,1,1,1,B,A,72
20230102002300,L0001,94,84,89,72,1,1,1,1,A,B,93
20230102001420,Y0003,87,91,99,91,1,1,1,1,A,A,91
20230102001912,N0002,93,84,94,93,1,1,1,1,A,A,81
20230102002304,L0001,100,90,77,97,1,1,1,1,A,A,82
20230102001916,N0002,75,92,92,78,1,1,1,1,A,A,100
20230102002308,L0001,95,88,79,85,1,1,1,1,A,A,84
20230102002312,L0001,84,100,98,96,1,1,1,1,A,A,85
